ds,y,temp,humidity,wind_speed,wind_deg,rain,clouds,Holiday,inflation_rate,consumption_climate,cov_lock,unemp_Berlin_Mitte
2021-03-12,72.2,9.61,59,11.18,263,0.0,75,0,3.1,-6.1,0,0.11
2021-03-13,189.2,8.69,82,9.3,190,0.25,75,0,3.1,-6.1,0,0.11
2021-03-14,220.4,6.83,79,9.8,280,0.12,75,0,3.1,-6.1,0,0.11
2021-03-16,110.8,7.57,67,5.7,310,0.0,75,0,3.1,-6.1,0,0.11
2021-03-17,102.1,5.6,80,2.68,321,0.25,75,0,3.1,-6.1,0,0.11
2021-03-18,124.1,8.32,66,4.63,300,0.0,40,0,3.1,-6.1,0,0.11
2021-03-19,180.3,4.51,69,6.7,30,0.25,20,0,3.1,-6.1,0,0.11
2021-03-20,372.2,4.9,44,4.63,280,0.0,20,0,3.1,-6.1,0,0.11
2021-03-21,339.4,6.27,85,6.71,293,0.13,75,0,3.1,-6.1,0,0.11
2021-03-22,286.5,10.5,37,4.63,330,0.0,0,0,3.1,-6.1,0,0.11
2021-03-23,193.2,8.48,67,4.12,280,0.0,75,0,3.1,-6.1,0,0.11
2021-03-24,238.0,12.46,56,4.63,310,0.0,75,0,3.1,-6.1,0,0.11
2021-03-25,283.3,16.4,49,2.6,250,0.0,20,0,3.1,-6.1,0,0.11
2021-03-26,357.5,16.13,56,3.1,170,0.0,0,0,3.1,-6.1,0,0.11
2021-03-27,194.9,10.39,68,10.8,260,0.51,75,1,3.1,-6.1,0,0.11
2021-03-28,564.8,13.15,47,9.3,230,0.0,0,1,3.1,-6.1,0,0.11
2021-03-29,471.9,15.6,47,7.72,230,0.0,0,1,3.1,-6.1,0,0.11
2021-03-30,801.8,20.48,41,5.14,260,0.0,0,1,3.1,-6.1,0,0.11
2021-03-31,990.9,23.03,31,2.1,180,0.0,0,1,3.1,-6.1,1,0.109
2021-04-01,224.3,17.53,47,2.68,287,0.0,40,1,3.1,-8.6,1,0.109
2021-04-02,622.1,12.19,49,6.7,280,0.0,20,1,3.1,-8.6,1,0.109
2021-04-03,198.4,9.7,46,8.23,350,0.0,0,1,3.1,-8.6,1,0.109
2021-04-04,384.6,10.63,52,6.2,260,0.0,40,1,3.1,-8.6,1,0.109
2021-04-05,194.7,5.02,78,8.8,280,0.22,75,1,3.1,-8.6,1,0.109
2021-04-07,135.0,5.91,60,9.3,270,0.0,75,1,3.1,-8.6,1,0.109
2021-04-08,164.4,7.46,54,8.23,290,0.0,20,1,3.1,-8.6,1,0.109
2021-04-09,307.5,13.28,42,8.8,250,0.0,0,1,3.1,-8.6,1,0.109
2021-04-10,262.3,8.92,74,1.34,152,0.0,40,1,3.1,-8.6,1,0.109
2021-04-11,1375.1,18.12,57,4.12,180,0.0,0,1,3.1,-8.6,1,0.109
2021-04-12,92.7,8.03,60,6.26,291,0.0,75,0,3.1,-8.6,1,0.109
2021-04-13,218.2,9.21,52,5.14,300,0.15,75,0,3.1,-8.6,1,0.109
2021-04-14,163.2,10.27,43,4.63,310,0.11,75,0,3.1,-8.6,1,0.109
2021-04-15,131.6,8.31,46,8.94,8,0.11,40,0,3.1,-8.6,1,0.109
2021-04-16,203.5,10.92,47,5.7,360,0.0,20,0,3.1,-8.6,1,0.109
2021-04-17,355.0,11.64,58,2.1,310,0.0,40,0,3.1,-8.6,1,0.109
2021-04-18,308.5,12.67,74,4.47,356,0.13,75,0,3.1,-8.6,1,0.109
2021-04-19,368.2,16.13,70,4.63,280,0.0,40,0,3.1,-8.6,1,0.109
2021-04-20,360.6,15.8,49,2.1,0,0.0,40,0,3.1,-8.6,1,0.109
2021-04-21,433.8,17.87,35,5.36,275,0.0,0,0,3.1,-8.6,1,0.109
2021-04-22,126.4,11.66,44,8.23,280,0.15,0,0,3.1,-8.6,1,0.109
2021-04-23,391.3,13.41,42,7.2,300,0.0,75,0,3.1,-8.6,1,0.109
2021-04-24,515.1,11.96,46,4.12,310,0.0,75,0,3.1,-8.6,1,0.109
2021-04-25,691.5,12.0,35,5.7,320,0.0,20,0,3.1,-8.6,1,0.109
2021-04-26,197.2,10.28,35,2.68,48,0.0,0,0,3.1,-8.6,1,0.109
2021-04-27,226.5,12.4,29,3.6,170,0.0,0,0,3.1,-8.6,1,0.109
2021-04-28,585.6,17.86,31,3.6,0,0.0,0,0,3.1,-8.6,1,0.109
2021-04-29,162.7,15.08,69,8.05,247,0.0,40,0,3.1,-8.6,1,0.109
2021-04-30,216.2,10.17,66,3.58,293,0.0,75,0,3.1,-8.6,1,0.109
2021-05-01,869.6,12.87,60,1.34,344,0.0,75,1,3.1,-6.9,1,0.109
2021-05-02,302.2,11.47,75,4.12,310,0.23,75,0,3.1,-6.9,1,0.109
2021-05-03,130.0,11.68,53,8.23,260,0.0,40,0,3.1,-6.9,1,0.109
2021-05-04,139.7,13.02,50,12.9,220,0.0,0,0,3.1,-6.9,1,0.109
2021-05-05,203.0,13.17,48,12.4,240,0.66,40,0,3.1,-6.9,1,0.109
2021-05-06,214.9,10.42,68,4.63,250,0.76,75,0,3.1,-6.9,1,0.109
2021-05-07,103.2,8.47,76,6.71,308,0.2,75,0,3.1,-6.9,1,0.109
2021-05-08,754.9,13.58,45,3.58,270,0.0,40,0,3.1,-6.9,1,0.109
2021-05-09,1583.3,24.95,36,6.71,204,0.0,0,1,3.1,-6.9,1,0.109
2021-05-10,412.7,27.25,37,5.7,160,0.0,0,0,3.1,-6.9,1,0.109
2021-05-11,953.1,26.96,44,2.68,120,0.0,0,0,3.1,-6.9,1,0.109
2021-05-12,204.2,15.85,76,4.47,290,0.0,75,0,3.1,-6.9,1,0.109
2021-05-13,313.9,12.22,93,4.92,291,4.74,75,1,3.1,-6.9,1,0.109
2021-05-14,348.6,11.52,79,6.71,297,0.0,75,1,3.1,-6.9,1,0.109
2021-05-15,816.1,18.73,51,6.69,200,0.16,40,1,3.1,-6.9,1,0.109
2021-05-16,519.0,16.22,63,6.7,230,0.19,40,1,3.1,-6.9,1,0.109
2021-05-17,350.7,19.59,49,4.63,260,0.0,75,0,3.1,-6.9,1,0.109
2021-05-18,218.3,15.71,65,6.69,310,0.0,40,0,3.1,-6.9,1,0.109
2021-05-19,345.8,17.43,47,7.6,275,0.0,40,0,3.1,-6.9,0,0.109
2021-05-20,420.5,17.85,46,7.15,283,0.0,40,0,3.1,-6.9,0,0.109
2021-05-21,248.8,20.49,41,10.28,221,0.0,43,0,3.1,-6.9,0,0.109
2021-05-22,367.0,16.24,53,10.8,230,0.0,20,0,3.1,-6.9,0,0.109
2021-05-23,711.4,16.91,61,4.02,246,0.0,67,1,3.1,-6.9,0,0.109
2021-05-24,1375.0,21.05,39,7.6,160,0.0,0,1,3.1,-6.9,0,0.109
2021-05-25,215.0,13.77,70,10.29,250,0.25,40,0,3.1,-6.9,0,0.109
2021-05-26,306.9,13.45,68,5.66,200,0.0,40,0,3.1,-6.9,0,0.109
2021-05-27,144.7,16.23,65,7.15,239,0.81,40,0,3.1,-6.9,0,0.109
2021-05-28,318.7,15.09,71,4.12,350,0.25,40,0,3.1,-6.9,0,0.109
2021-05-29,819.3,16.92,64,7.6,309,0.0,40,0,3.1,-6.9,0,0.109
2021-05-30,1392.7,19.57,38,5.66,20,0.0,0,0,3.1,-6.9,0,0.109
2021-05-31,836.7,20.07,34,2.24,0,0.0,0,0,3.1,-6.9,0,0.10400000000000001
2021-06-01,514.0,24.16,36,6.17,310,0.0,0,0,3.1,-0.3,0,0.10400000000000001
2021-06-02,583.6,24.28,43,0.89,113,0.0,7,0,3.1,-0.3,0,0.10400000000000001
2021-06-03,818.6,25.97,33,4.02,120,0.0,0,0,3.1,-0.3,0,0.10400000000000001
2021-06-04,491.5,21.13,60,2.68,98,0.48,33,0,3.1,-0.3,0,0.10400000000000001
2021-06-05,1433.6,27.49,39,4.12,80,0.0,0,0,3.1,-0.3,0,0.10400000000000001
2021-06-06,1218.2,28.48,32,2.57,140,0.0,0,0,3.1,-0.3,0,0.10400000000000001
2021-06-07,624.5,27.65,32,5.14,300,0.0,0,0,3.1,-0.3,0,0.10400000000000001
2021-06-08,487.0,27.05,43,4.63,330,0.0,0,0,3.1,-0.3,0,0.10400000000000001
2021-06-09,550.9,27.35,34,2.06,0,0.0,0,0,3.1,-0.3,0,0.10400000000000001
2021-06-10,591.6,28.34,37,4.47,347,0.0,0,0,3.1,-0.3,0,0.10400000000000001
2021-06-11,624.6,28.29,38,5.66,290,0.0,0,0,3.1,-0.3,0,0.10400000000000001
2021-06-12,646.6,19.31,67,5.08,284,0.22,100,0,3.1,-0.3,0,0.10400000000000001
2021-06-13,630.9,17.36,57,6.69,300,0.0,20,0,3.1,-0.3,0,0.10400000000000001
2021-06-14,590.2,25.41,41,2.24,203,0.0,0,0,3.1,-0.3,0,0.10400000000000001
2021-06-15,414.0,23.07,65,4.63,340,0.26,20,0,3.1,-0.3,0,0.10400000000000001
2021-06-16,566.8,26.94,38,3.58,114,0.0,0,0,3.1,-0.3,0,0.10400000000000001
2021-06-17,517.7,33.18,33,5.81,125,0.0,0,0,3.1,-0.3,0,0.10400000000000001
2021-06-18,639.7,33.7,29,6.71,151,0.0,0,0,3.1,-0.3,0,0.10400000000000001
2021-06-19,730.3,35.14,33,4.47,254,0.27,0,0,3.1,-0.3,0,0.10400000000000001
2021-06-20,1014.6,33.82,42,6.26,223,0.0,0,0,3.1,-0.3,0,0.10400000000000001
2021-06-21,770.4,29.73,52,3.6,250,0.0,20,0,3.1,-0.3,0,0.10400000000000001
2021-06-22,305.6,18.83,75,4.12,330,0.25,75,0,3.1,-0.3,0,0.10400000000000001
2021-06-23,292.4,20.72,60,5.36,277,0.25,20,0,3.1,-0.3,0,0.10400000000000001
2021-06-24,463.9,20.22,77,3.13,16,0.31,40,1,3.1,-0.3,0,0.10400000000000001
2021-06-25,674.0,23.49,52,2.57,300,0.0,75,1,3.1,-0.3,0,0.10400000000000001
2021-06-26,1151.6,26.37,33,2.68,203,0.0,0,1,3.1,-0.3,0,0.10400000000000001
2021-06-27,1123.5,27.35,39,2.57,350,0.0,0,1,3.1,-0.3,0,0.10400000000000001
2021-06-28,494.9,30.57,34,3.6,170,0.0,0,1,3.1,-0.3,0,0.10400000000000001
2021-06-29,433.0,28.5,52,4.63,240,9.14,0,1,3.1,-0.3,0,0.10400000000000001
2021-06-30,173.9,18.16,92,5.14,280,1.69,100,1,3.1,-0.3,0,0.10099999999999999
2021-07-01,329.5,15.19,93,5.66,260,0.38,75,1,3.1,-0.4,0,0.10099999999999999
2021-07-02,701.3,23.98,57,4.12,300,0.0,40,1,3.1,-0.4,0,0.10099999999999999
2021-07-03,1074.6,24.23,55,4.63,280,0.0,75,1,3.1,-0.4,0,0.10099999999999999
2021-07-04,1217.2,26.33,49,4.02,77,0.0,0,1,3.1,-0.4,0,0.10099999999999999
2021-07-05,445.6,21.32,80,4.63,210,0.25,40,1,3.1,-0.4,0,0.10099999999999999
2021-07-06,625.4,28.97,47,6.17,190,0.0,0,1,3.1,-0.4,0,0.10099999999999999
2021-07-07,748.8,19.83,86,1.79,274,0.0,75,1,3.1,-0.4,0,0.10099999999999999
2021-07-08,505.4,21.04,75,2.68,40,1.15,40,1,3.1,-0.4,0,0.10099999999999999
2021-07-09,466.6,20.02,92,3.13,23,2.18,75,1,3.1,-0.4,0,0.10099999999999999
2021-07-10,1259.3,23.4,63,6.71,268,0.0,20,1,3.1,-0.4,0,0.10099999999999999
2021-07-11,1111.5,27.89,42,5.36,90,0.0,0,1,3.1,-0.4,0,0.10099999999999999
2021-07-12,571.9,26.34,65,5.36,115,0.38,75,1,3.1,-0.4,0,0.10099999999999999
2021-07-13,732.5,29.19,49,5.14,100,0.0,0,1,3.1,-0.4,0,0.10099999999999999
2021-07-14,557.2,24.09,75,5.36,126,0.35,40,1,3.1,-0.4,0,0.10099999999999999
2021-07-15,678.5,27.09,56,3.6,290,0.0,40,1,3.1,-0.4,0,0.10099999999999999
2021-07-16,549.0,29.63,58,3.09,330,0.0,40,1,3.1,-0.4,0,0.10099999999999999
2021-07-17,1128.7,26.65,70,6.17,330,0.1,20,1,3.1,-0.4,0,0.10099999999999999
2021-07-18,1096.7,26.47,58,4.63,320,0.0,20,1,3.1,-0.4,0,0.10099999999999999
2021-07-19,466.9,19.4,60,4.92,296,0.0,20,1,3.1,-0.4,0,0.10099999999999999
2021-07-20,535.0,21.4,60,4.63,280,0.0,20,1,3.1,-0.4,0,0.10099999999999999
2021-07-21,669.7,22.28,56,3.58,298,0.0,40,1,3.1,-0.4,0,0.10099999999999999
2021-07-22,557.4,22.64,66,4.12,270,0.0,20,1,3.1,-0.4,0,0.10099999999999999
2021-07-23,872.5,25.23,53,3.13,260,0.0,20,1,3.1,-0.4,0,0.10099999999999999
2021-07-24,1190.6,29.31,41,5.36,103,0.0,58,1,3.1,-0.4,0,0.10099999999999999
2021-07-25,1248.1,29.97,49,4.92,107,0.0,0,1,3.1,-0.4,0,0.10099999999999999
2021-07-26,716.4,29.1,60,3.13,226,0.0,40,1,3.1,-0.4,0,0.10099999999999999
2021-07-27,966.9,28.39,52,7.6,254,0.0,40,1,3.1,-0.4,0,0.10099999999999999
2021-07-28,849.7,25.64,54,6.26,246,0.0,0,1,3.1,-0.4,0,0.10099999999999999
2021-07-29,909.6,24.77,45,10.29,250,0.0,0,1,3.1,-0.4,0,0.10099999999999999
2021-07-30,865.2,25.1,43,5.36,267,0.0,0,1,3.1,-0.4,0,0.10099999999999999
2021-07-31,1146.5,22.9,50,8.75,250,0.0,0,1,3.1,-0.4,0,0.102
2021-08-01,900.9,21.92,60,4.92,218,0.0,40,1,3.1,-1.1,0,0.102
2021-08-02,702.0,21.38,51,6.69,270,0.0,20,1,3.1,-1.1,0,0.102
2021-08-03,715.5,22.28,52,2.68,252,0.0,40,1,3.1,-1.1,0,0.102
2021-08-04,911.2,22.82,58,4.02,80,0.33,20,1,3.1,-1.1,0,0.102
2021-08-05,800.9,24.2,53,4.92,45,0.0,40,1,3.1,-1.1,0,0.102
2021-08-06,674.1,25.6,45,4.12,170,0.0,0,1,3.1,-1.1,0,0.102
2021-08-07,1124.5,24.98,55,5.36,214,0.0,40,1,3.1,-1.1,0,0.102
2021-08-08,916.8,23.11,54,9.39,235,0.0,0,1,3.1,-1.1,0,0.102
2021-08-09,727.2,22.99,52,3.6,240,0.0,20,0,3.1,-1.1,0,0.102
2021-08-10,612.9,21.97,66,4.12,220,0.0,40,0,3.1,-1.1,0,0.102
2021-08-11,741.7,22.85,56,5.81,267,0.0,40,0,3.1,-1.1,0,0.102
2021-08-12,753.2,26.87,43,1.54,0,0.0,0,0,3.1,-1.1,0,0.102
2021-08-13,856.0,29.93,44,4.47,205,0.0,0,0,3.1,-1.1,0,0.102
2021-08-14,1089.2,26.25,44,6.71,280,0.0,0,0,3.1,-1.1,0,0.102
2021-08-15,1402.9,26.14,49,5.14,240,0.0,20,0,3.1,-1.1,0,0.102
2021-08-16,428.6,25.5,46,7.15,276,0.0,0,0,3.1,-1.1,0,0.102
2021-08-17,539.8,16.16,79,12.96,252,0.25,75,0,3.1,-1.1,0,0.102
2021-08-18,655.4,20.22,59,6.69,250,0.0,75,0,3.1,-1.1,0,0.102
2021-08-19,570.1,20.23,67,7.15,277,0.0,75,0,3.1,-1.1,0,0.102
2021-08-20,767.2,20.94,65,5.14,280,0.0,20,0,3.1,-1.1,0,0.102
2021-08-21,1104.8,23.64,59,2.57,320,0.13,40,0,3.1,-1.1,0,0.102
2021-08-22,547.5,19.82,78,3.6,40,3.56,20,0,3.1,-1.1,0,0.102
2021-08-23,394.3,17.21,77,4.12,40,0.0,75,0,3.1,-1.1,0,0.102
2021-08-24,631.6,21.62,48,5.81,28,0.0,61,0,3.1,-1.1,0,0.102
2021-08-25,406.1,20.11,58,5.81,247,0.0,0,0,3.1,-1.1,0,0.102
2021-08-26,251.0,17.38,69,5.66,310,0.25,40,0,3.1,-1.1,0,0.102
2021-08-27,483.8,16.94,78,4.12,40,0.33,40,0,3.1,-1.1,0,0.102
2021-08-28,799.0,19.12,70,1.34,323,0.0,100,0,3.1,-1.1,0,0.102
2021-08-29,373.4,18.61,83,2.57,270,0.17,40,0,3.1,-1.1,0,0.102
2021-08-30,198.7,17.87,95,4.92,330,0.76,40,0,3.1,-1.1,0,0.102
2021-08-31,501.2,19.49,73,7.2,350,0.0,40,0,3.1,-1.1,0,0.1
2021-09-01,405.9,19.32,77,5.14,300,0.21,75,0,3.1,0.4,0,0.1
2021-09-02,567.3,21.05,68,4.63,300,0.0,20,0,3.1,0.4,0,0.1
2021-09-03,778.3,22.8,60,6.71,275,0.0,0,0,3.1,0.4,0,0.1
2021-09-04,727.4,17.63,77,3.09,270,0.0,75,0,3.1,0.4,0,0.1
2021-09-05,899.3,20.76,64,4.47,115,0.2,75,0,3.1,0.4,0,0.1
2021-09-06,425.6,22.78,55,1.79,130,0.0,20,0,3.1,0.4,0,0.1
2021-09-07,434.1,22.42,58,4.12,290,0.0,75,0,3.1,0.4,0,0.1
2021-09-08,534.3,24.63,54,3.58,112,0.0,0,0,3.1,0.4,0,0.1
2021-09-09,590.0,26.01,46,3.6,150,0.0,0,0,3.1,0.4,0,0.1
2021-09-10,524.5,28.08,57,2.57,230,0.18,20,0,3.1,0.4,0,0.1
2021-09-11,831.0,23.36,76,3.09,220,0.0,40,0,3.1,0.4,0,0.1
2021-09-12,785.8,21.18,74,4.12,250,0.0,40,0,3.1,0.4,0,0.1
2021-09-13,282.1,19.33,73,5.36,296,0.0,75,0,3.1,0.4,0,0.1
2021-09-14,441.3,21.82,59,2.68,104,0.0,20,0,3.1,0.4,0,0.1
2021-09-15,191.7,23.37,67,4.92,142,0.0,0,0,3.1,0.4,0,0.1
2021-09-16,375.4,19.43,69,7.2,280,0.0,75,0,3.1,0.4,0,0.1
2021-09-17,369.6,17.18,72,6.69,300,0.0,75,0,3.1,0.4,0,0.1
2021-09-18,514.4,16.3,83,8.23,20,0.22,75,0,3.1,0.4,0,0.1
2021-09-19,656.5,15.57,62,2.68,27,0.0,20,0,3.1,0.4,0,0.1
2021-09-20,166.1,15.26,65,1.79,92,0.0,20,0,3.1,0.4,0,0.1
2021-09-21,251.1,15.39,63,5.36,307,0.0,75,0,3.1,0.4,0,0.1
2021-09-22,357.5,16.8,73,3.13,281,0.0,40,0,3.1,0.4,0,0.1
2021-09-23,329.9,18.79,61,8.05,237,0.0,0,0,3.1,0.4,0,0.1
2021-09-24,498.4,16.6,73,7.2,270,0.0,75,0,3.1,0.4,0,0.1
2021-09-25,822.4,19.01,81,4.63,250,0.0,75,0,3.1,0.4,0,0.1
2021-09-26,927.5,23.69,58,5.66,140,0.0,0,0,3.1,0.4,0,0.1
2021-09-27,422.8,20.35,75,2.06,160,0.0,20,0,3.1,0.4,0,0.1
2021-09-28,205.0,16.65,83,3.58,270,0.0,75,0,3.1,0.4,0,0.1
2021-09-29,303.1,14.81,93,5.36,159,0.51,75,0,3.1,0.4,0,0.1
2021-10-01,649.6,17.58,53,6.17,160,0.0,0,0,3.1,1.0,0,0.09699999999999999
2021-10-02,938.5,19.51,62,4.12,190,0.0,0,0,3.1,1.0,0,0.09699999999999999
2021-10-03,926.2,22.09,60,6.71,153,0.0,0,1,3.1,1.0,0,0.09699999999999999
2021-10-04,258.7,15.14,73,3.13,259,0.0,100,1,3.1,1.0,0,0.09699999999999999
2021-10-05,162.0,15.07,97,1.54,190,1.0,75,1,3.1,1.0,0,0.09699999999999999
2021-10-06,320.5,16.44,69,5.36,240,0.0,75,1,3.1,1.0,0,0.09699999999999999
2021-10-07,401.3,18.03,58,1.34,191,0.0,20,1,3.1,1.0,0,0.09699999999999999
2021-10-08,498.7,16.63,58,3.6,90,0.0,0,1,3.1,1.0,0,0.09699999999999999
2021-10-09,677.4,14.76,45,6.17,120,0.0,0,1,3.1,1.0,0,0.09699999999999999
2021-10-10,839.6,13.89,45,3.6,140,0.0,0,1,3.1,1.0,0,0.09699999999999999
2021-10-11,225.2,14.3,71,4.47,284,0.0,20,1,3.1,1.0,0,0.09699999999999999
2021-10-12,266.8,12.25,71,7.15,309,0.0,40,1,3.1,1.0,0,0.09699999999999999
